date,home_team,away_team,game_id,url,stage
2022-05-14 17:00:00,Udinese,Spezia,1576150,https://www.whoscored.com/Matches/1576150/Live/Italy-Serie-A-2021-2022-Udinese-Spezia,
2022-05-14 17:00:00,Verona,Torino,1576144,https://www.whoscored.com/Matches/1576144/Live/Italy-Serie-A-2021-2022-Verona-Torino,
2022-05-15 17:00:00,AC Milan,Atalanta,1576146,https://www.whoscored.com/Matches/1576146/Live/Italy-Serie-A-2021-2022-AC-Milan-Atalanta,
2022-05-15 11:30:00,Bologna,Sassuolo,1576141,https://www.whoscored.com/Matches/1576141/Live/Italy-Serie-A-2021-2022-Bologna-Sassuolo,
2022-05-15 19:45:00,Cagliari,Inter,1576142,https://www.whoscored.com/Matches/1576142/Live/Italy-Serie-A-2021-2022-Cagliari-Inter,
2022-05-15 14:00:00,Napoli,Genoa,1576147,https://www.whoscored.com/Matches/1576147/Live/Italy-Serie-A-2021-2022-Napoli-Genoa,
2022-05-16 19:45:00,Juventus,Lazio,1576145,https://www.whoscored.com/Matches/1576145/Live/Italy-Serie-A-2021-2022-Juventus-Lazio,
2022-05-16 17:30:00,Sampdoria,Fiorentina,1576149,https://www.whoscored.com/Matches/1576149/Live/Italy-Serie-A-2021-2022-Sampdoria-Fiorentina,
2022-05-20 19:45:00,Torino,Roma,1576159,https://www.whoscored.com/Matches/1576159/Live/Italy-Serie-A-2021-2022-Torino-Roma,
2022-05-21 19:45:00,Atalanta,Empoli,1576151,https://www.whoscored.com/Matches/1576151/Live/Italy-Serie-A-2021-2022-Atalanta-Empoli,
2022-05-21 19:45:00,Fiorentina,Juventus,1576152,https://www.whoscored.com/Matches/1576152/Live/Italy-Serie-A-2021-2022-Fiorentina-Juventus,
2022-05-21 16:15:00,Genoa,Bologna,1576153,https://www.whoscored.com/Matches/1576153/Live/Italy-Serie-A-2021-2022-Genoa-Bologna,
2022-05-21 19:45:00,Lazio,Verona,1576155,https://www.whoscored.com/Matches/1576155/Live/Italy-Serie-A-2021-2022-Lazio-Verona,
2022-05-22 17:00:00,Inter,Sampdoria,1576154,https://www.whoscored.com/Matches/1576154/Live/Italy-Serie-A-2021-2022-Inter-Sampdoria,
2022-05-22 20:00:00,Salernitana,Udinese,1576156,https://www.whoscored.com/Matches/1576156/Live/Italy-Serie-A-2021-2022-Salernitana-Udinese,
2022-05-22 17:00:00,Sassuolo,AC Milan,1576157,https://www.whoscored.com/Matches/1576157/Live/Italy-Serie-A-2021-2022-Sassuolo-AC-Milan,
2022-05-22 11:30:00,Spezia,Napoli,1576158,https://www.whoscored.com/Matches/1576158/Live/Italy-Serie-A-2021-2022-Spezia-Napoli,
2022-05-22 20:00:00,Venezia,Cagliari,1576160,https://www.whoscored.com/Matches/1576160/Live/Italy-Serie-A-2021-2022-Venezia-Cagliari,
2022-08-13 17:30:00,AC Milan,Udinese,1651425,https://www.whoscored.com/Matches/1651425/Live/Italy-Serie-A-2022-2023-AC-Milan-Udinese,Serie A
2022-08-13 19:45:00,Lecce,Inter,1651431,https://www.whoscored.com/Matches/1651431/Live/Italy-Serie-A-2022-2023-Lecce-Inter,Serie A
2022-08-13 19:45:00,Monza,Torino,1651426,https://www.whoscored.com/Matches/1651426/Live/Italy-Serie-A-2022-2023-Monza-Torino,Serie A
2022-08-13 17:30:00,Sampdoria,Atalanta,1651427,https://www.whoscored.com/Matches/1651427/Live/Italy-Serie-A-2022-2023-Sampdoria-Atalanta,Serie A
2022-08-14 17:30:00,Fiorentina,Cremonese,1651429,https://www.whoscored.com/Matches/1651429/Live/Italy-Serie-A-2022-2023-Fiorentina-Cremonese,Serie A
2022-08-14 17:30:00,Lazio,Bologna,1651428,https://www.whoscored.com/Matches/1651428/Live/Italy-Serie-A-2022-2023-Lazio-Bologna,Serie A
2022-08-14 19:45:00,Salernitana,Roma,1651432,https://www.whoscored.com/Matches/1651432/Live/Italy-Serie-A-2022-2023-Salernitana-Roma,Serie A
2022-08-14 19:45:00,Spezia,Empoli,1651430,https://www.whoscored.com/Matches/1651430/Live/Italy-Serie-A-2022-2023-Spezia-Empoli,Serie A
2022-08-15 19:45:00,Juventus,Sassuolo,1651424,https://www.whoscored.com/Matches/1651424/Live/Italy-Serie-A-2022-2023-Juventus-Sassuolo,Serie A
2022-08-15 17:30:00,Verona,Napoli,1651423,https://www.whoscored.com/Matches/1651423/Live/Italy-Serie-A-2022-2023-Verona-Napoli,Serie A
2022-08-20 19:45:00,Inter,Spezia,1651449,https://www.whoscored.com/Matches/1651449/Live/Italy-Serie-A-2022-2023-Inter-Spezia,Serie A
2022-08-20 19:45:00,Sassuolo,Lecce,1651457,https://www.whoscored.com/Matches/1651457/Live/Italy-Serie-A-2022-2023-Sassuolo-Lecce,Serie A
2022-08-20 17:30:00,Torino,Lazio,1651459,https://www.whoscored.com/Matches/1651459/Live/Italy-Serie-A-2022-2023-Torino-Lazio,Serie A
2022-08-20 17:30:00,Udinese,Salernitana,1651461,https://www.whoscored.com/Matches/1651461/Live/Italy-Serie-A-2022-2023-Udinese-Salernitana,Serie A
2022-08-21 19:45:00,Atalanta,AC Milan,1651443,https://www.whoscored.com/Matches/1651443/Live/Italy-Serie-A-2022-2023-Atalanta-AC-Milan,Serie A
2022-08-21 19:45:00,Bologna,Verona,1651445,https://www.whoscored.com/Matches/1651445/Live/Italy-Serie-A-2022-2023-Bologna-Verona,Serie A
2022-08-21 17:30:00,Empoli,Fiorentina,1651447,https://www.whoscored.com/Matches/1651447/Live/Italy-Serie-A-2022-2023-Empoli-Fiorentina,Serie A
2022-08-21 17:30:00,Napoli,Monza,1651451,https://www.whoscored.com/Matches/1651451/Live/Italy-Serie-A-2022-2023-Napoli-Monza,Serie A
2022-08-22 17:30:00,Roma,Cremonese,1651453,https://www.whoscored.com/Matches/1651453/Live/Italy-Serie-A-2022-2023-Roma-Cremonese,Serie A
2022-08-22 19:45:00,Sampdoria,Juventus,1651455,https://www.whoscored.com/Matches/1651455/Live/Italy-Serie-A-2022-2023-Sampdoria-Juventus,Serie A
2022-08-26 19:45:00,Lazio,Inter,1651446,https://www.whoscored.com/Matches/1651446/Live/Italy-Serie-A-2022-2023-Lazio-Inter,Serie A
2022-08-26 17:30:00,Monza,Udinese,1651452,https://www.whoscored.com/Matches/1651452/Live/Italy-Serie-A-2022-2023-Monza-Udinese,Serie A
2022-08-27 19:45:00,AC Milan,Bologna,1651450,https://www.whoscored.com/Matches/1651450/Live/Italy-Serie-A-2022-2023-AC-Milan-Bologna,Serie A
2022-08-27 17:30:00,Cremonese,Torino,1651463,https://www.whoscored.com/Matches/1651463/Live/Italy-Serie-A-2022-2023-Cremonese-Torino,Serie A
2022-08-27 17:30:00,Juventus,Roma,1651444,https://www.whoscored.com/Matches/1651444/Live/Italy-Serie-A-2022-2023-Juventus-Roma,Serie A
2022-08-27 19:45:00,Spezia,Sassuolo,1651456,https://www.whoscored.com/Matches/1651456/Live/Italy-Serie-A-2022-2023-Spezia-Sassuolo,Serie A
2022-08-28 19:45:00,Fiorentina,Napoli,1651466,https://www.whoscored.com/Matches/1651466/Live/Italy-Serie-A-2022-2023-Fiorentina-Napoli,Serie A
2022-08-28 19:45:00,Lecce,Empoli,1651448,https://www.whoscored.com/Matches/1651448/Live/Italy-Serie-A-2022-2023-Lecce-Empoli,Serie A
2022-08-28 17:30:00,Salernitana,Sampdoria,1651454,https://www.whoscored.com/Matches/1651454/Live/Italy-Serie-A-2022-2023-Salernitana-Sampdoria,Serie A
2022-08-28 17:30:00,Verona,Atalanta,1651442,https://www.whoscored.com/Matches/1651442/Live/Italy-Serie-A-2022-2023-Verona-Atalanta,Serie A
2022-08-30 19:45:00,Inter,Cremonese,1651464,https://www.whoscored.com/Matches/1651464/Live/Italy-Serie-A-2022-2023-Inter-Cremonese,Serie A
2022-08-30 19:45:00,Roma,Monza,1651468,https://www.whoscored.com/Matches/1651468/Live/Italy-Serie-A-2022-2023-Roma-Monza,Serie A
2022-08-30 17:30:00,Sassuolo,AC Milan,1651470,https://www.whoscored.com/Matches/1651470/Live/Italy-Serie-A-2022-2023-Sassuolo-AC-Milan,Serie A
2022-08-31 17:30:00,Empoli,Verona,1651462,https://www.whoscored.com/Matches/1651462/Live/Italy-Serie-A-2022-2023-Empoli-Verona,Serie A
