date,home_team,away_team,game_id,url,stage
2000-09-10 16:30:00,Hansa Rostock,Freiburg,6255,https://www.whoscored.com/Matches/6255/Live/Germany-Bundesliga-2000-2001-Hansa-Rostock-Freiburg,
2000-09-15 19:15:00,Kaiserslautern,FC Koln,6392,https://www.whoscored.com/Matches/6392/Live/Germany-Bundesliga-2000-2001-Kaiserslautern-FC-Koln,
2000-09-16 14:30:00,Bayer Leverkusen,Hansa Rostock,6444,https://www.whoscored.com/Matches/6444/Live/Germany-Bundesliga-2000-2001-Bayer-Leverkusen-Hansa-Rostock,
2000-09-16 19:15:00,Bayern Munich,Unterhaching,6530,https://www.whoscored.com/Matches/6530/Live/Germany-Bundesliga-2000-2001-Bayern-Munich-Unterhaching,
2000-09-16 14:30:00,Bochum,Wolfsburg,6443,https://www.whoscored.com/Matches/6443/Live/Germany-Bundesliga-2000-2001-Bochum-Wolfsburg,
2000-09-16 14:30:00,Eintracht Frankfurt,1860 Munich,6445,https://www.whoscored.com/Matches/6445/Live/Germany-Bundesliga-2000-2001-Eintracht-Frankfurt-1860-Munich,
2000-09-16 14:30:00,Freiburg,Energie Cottbus,6442,https://www.whoscored.com/Matches/6442/Live/Germany-Bundesliga-2000-2001-Freiburg-Energie-Cottbus,
2000-09-16 14:30:00,Hamburger SV,Borussia Dortmund,6441,https://www.whoscored.com/Matches/6441/Live/Germany-Bundesliga-2000-2001-Hamburger-SV-Borussia-Dortmund,
2000-09-17 16:30:00,Hertha Berlin,VfB Stuttgart,6590,https://www.whoscored.com/Matches/6590/Live/Germany-Bundesliga-2000-2001-Hertha-Berlin-VfB-Stuttgart,
2000-09-17 16:30:00,Schalke 04,Werder Bremen,6589,https://www.whoscored.com/Matches/6589/Live/Germany-Bundesliga-2000-2001-Schalke-04-Werder-Bremen,
2000-09-22 19:15:00,1860 Munich,Freiburg,6729,https://www.whoscored.com/Matches/6729/Live/Germany-Bundesliga-2000-2001-1860-Munich-Freiburg,
2000-09-23 14:30:00,Borussia Dortmund,Schalke 04,6790,https://www.whoscored.com/Matches/6790/Live/Germany-Bundesliga-2000-2001-Borussia-Dortmund-Schalke-04,
