date,home_team,away_team,game_id,url,stage
2000-09-23 19:00:00,Bordeaux,Toulouse,6849,https://www.whoscored.com/Matches/6849/Live/France-Ligue-1-2000-2001-Bordeaux-Toulouse,
2000-09-23 19:00:00,Lyon,Guingamp,6853,https://www.whoscored.com/Matches/6853/Live/France-Ligue-1-2000-2001-Lyon-Guingamp,
2000-09-23 19:00:00,Metz,Monaco,6854,https://www.whoscored.com/Matches/6854/Live/France-Ligue-1-2000-2001-Metz-Monaco,
2000-09-23 19:00:00,Paris Saint-Germain,Nantes,6850,https://www.whoscored.com/Matches/6850/Live/France-Ligue-1-2000-2001-Paris-Saint-Germain-Nantes,
2000-09-23 19:00:00,Rennes,Troyes,6855,https://www.whoscored.com/Matches/6855/Live/France-Ligue-1-2000-2001-Rennes-Troyes,
2000-09-23 19:00:00,Sedan,SC Bastia,6852,https://www.whoscored.com/Matches/6852/Live/France-Ligue-1-2000-2001-Sedan-SC-Bastia,
2000-09-23 19:00:00,Strasbourg,Saint-Etienne,6851,https://www.whoscored.com/Matches/6851/Live/France-Ligue-1-2000-2001-Strasbourg-Saint-Etienne,
2000-09-24 19:45:00,Lille,Lens,6981,https://www.whoscored.com/Matches/6981/Live/France-Ligue-1-2000-2001-Lille-Lens,
2000-09-30 16:15:00,Guingamp,Paris Saint-Germain,7146,https://www.whoscored.com/Matches/7146/Live/France-Ligue-1-2000-2001-Guingamp-Paris-Saint-Germain,
2000-09-30 19:00:00,Lens,Strasbourg,7204,https://www.whoscored.com/Matches/7204/Live/France-Ligue-1-2000-2001-Lens-Strasbourg,
2000-09-30 19:00:00,Monaco,Bordeaux,7202,https://www.whoscored.com/Matches/7202/Live/France-Ligue-1-2000-2001-Monaco-Bordeaux,
2000-09-30 19:00:00,SC Bastia,Metz,7203,https://www.whoscored.com/Matches/7203/Live/France-Ligue-1-2000-2001-SC-Bastia-Metz,
2000-09-30 19:00:00,Saint-Etienne,Rennes,7206,https://www.whoscored.com/Matches/7206/Live/France-Ligue-1-2000-2001-Saint-Etienne-Rennes,
2000-09-30 19:00:00,Toulouse,Auxerre,7207,https://www.whoscored.com/Matches/7207/Live/France-Ligue-1-2000-2001-Toulouse-Auxerre,
2000-09-30 19:00:00,Troyes,Sedan,7205,https://www.whoscored.com/Matches/7205/Live/France-Ligue-1-2000-2001-Troyes-Sedan,
2000-10-01 19:45:00,Marseille,Lyon,7345,https://www.whoscored.com/Matches/7345/Live/France-Ligue-1-2000-2001-Marseille-Lyon,
2000-10-01 17:30:00,Nantes,Lille,7321,https://www.whoscored.com/Matches/7321/Live/France-Ligue-1-2000-2001-Nantes-Lille,
2000-10-10 19:45:00,Sedan,Rennes,7520,https://www.whoscored.com/Matches/7520/Live/France-Ligue-1-2000-2001-Sedan-Rennes,
2000-10-13 19:45:00,Paris Saint-Germain,Marseille,7577,https://www.whoscored.com/Matches/7577/Live/France-Ligue-1-2000-2001-Paris-Saint-Germain-Marseille,
2000-10-13 19:00:00,SC Bastia,Monaco,7568,https://www.whoscored.com/Matches/7568/Live/France-Ligue-1-2000-2001-SC-Bastia-Monaco,
2000-10-14 19:00:00,Lille,Guingamp,7689,https://www.whoscored.com/Matches/7689/Live/France-Ligue-1-2000-2001-Lille-Guingamp,
2000-10-14 19:00:00,Metz,Troyes,7690,https://www.whoscored.com/Matches/7690/Live/France-Ligue-1-2000-2001-Metz-Troyes,
2000-10-14 19:00:00,Rennes,Lens,7691,https://www.whoscored.com/Matches/7691/Live/France-Ligue-1-2000-2001-Rennes-Lens,
2000-10-14 19:00:00,Sedan,Saint-Etienne,7688,https://www.whoscored.com/Matches/7688/Live/France-Ligue-1-2000-2001-Sedan-Saint-Etienne,
2000-10-14 16:15:00,Strasbourg,Nantes,7669,https://www.whoscored.com/Matches/7669/Live/France-Ligue-1-2000-2001-Strasbourg-Nantes,
2000-10-15 18:00:00,Auxerre,Bordeaux,7813,https://www.whoscored.com/Matches/7813/Live/France-Ligue-1-2000-2001-Auxerre-Bordeaux,
2000-10-21 19:00:00,Bordeaux,Lyon,8005,https://www.whoscored.com/Matches/8005/Live/France-Ligue-1-2000-2001-Bordeaux-Lyon,
2000-10-21 19:00:00,Guingamp,Strasbourg,8009,https://www.whoscored.com/Matches/8009/Live/France-Ligue-1-2000-2001-Guingamp-Strasbourg,
2000-10-21 19:00:00,Lens,Sedan,8006,https://www.whoscored.com/Matches/8006/Live/France-Ligue-1-2000-2001-Lens-Sedan,
2000-10-21 19:00:00,Monaco,Auxerre,8007,https://www.whoscored.com/Matches/8007/Live/France-Ligue-1-2000-2001-Monaco-Auxerre,
2000-10-21 19:00:00,Nantes,Rennes,8008,https://www.whoscored.com/Matches/8008/Live/France-Ligue-1-2000-2001-Nantes-Rennes,
2000-10-21 19:00:00,Saint-Etienne,Metz,8003,https://www.whoscored.com/Matches/8003/Live/France-Ligue-1-2000-2001-Saint-Etienne-Metz,
2000-10-21 16:15:00,Toulouse,Paris Saint-Germain,19845,https://www.whoscored.com/Matches/19845/Live/France-Ligue-1-2000-2001-Toulouse-Paris-Saint-Germain,
2000-10-21 19:00:00,Troyes,SC Bastia,8004,https://www.whoscored.com/Matches/8004/Live/France-Ligue-1-2000-2001-Troyes-SC-Bastia,
2000-10-22 19:45:00,Marseille,Lille,8133,https://www.whoscored.com/Matches/8133/Live/France-Ligue-1-2000-2001-Marseille-Lille,
2000-10-28 19:45:00,Strasbourg,Marseille,8355,https://www.whoscored.com/Matches/8355/Live/France-Ligue-1-2000-2001-Strasbourg-Marseille,
